Date Time Animal Box TempC HumC LightC S.Flow Ref.O2 Ref.CO2 Flow Temp O2 CO2 dO2 dCO2 VO2.1. VO2.2. VO2.3. VCO2.1. VCO2.2. VCO2.3. RER H.1. H.2. H.3. XT.YT XT XA XF YT YA YF Z CenT CenA CenF PerT PerA PerF DistK DistD Speed Drink Feed Weight Right Left SumR.L SumTime SumRuns MaxSpeed AvgSpeed MaxLen TimePoint Phase Day Genotype WgStart DrinkT0 TareDrink FeedT0 TareFeed DistkT0 TareDistK CumXT.YT CumXT CumXA CumXF CumYT CumYA CumYF CumZ CumCenT CumCenA CumCenF CumPerT CumPerA CumPerF CumRight CumLeft CumSumR.L CumSumTime CumSumRuns
11/11/2019 18:37 3375 4 22 50 89 0.25 20.81 0.057 0.35 21.4 20.44 0.349 0.369 0.291 2183 960 82 1632 718 61 0.748 10.408 4.577 0.389 8065 7 4 3 8058 6693 1365 0 0 0 0 8065 6697 1368 564711 4937 2 3.34 6.05 3948475.5 0 0 0 0 0 0 NA 0 29 LIGHT 4 WT 37.4 2.73 0.61 5.1 0.95 409444 155267 163861 45128 35857 9271 118733 94765 23968 1282 26143 21786 4357 137718 108836 28882 2274 47501 49774 24.72 282
11/11/2019 19:16 3375 4 22 50 89 0.25 20.81 0.058 0.35 21.4 20.39 0.393 0.421 0.335 2490 1095 93 1879 826 70 0.755 11.891 5.229 0.445 11031 3476 2905 571 7555 6112 1443 95 2088 1657 431 8943 7360 1583 575303 10592 5 3.34 6.19 3948587.8 170 6989 7159 3.47 31 0.42 0.01 19.6 30 LIGHT 4 WT 37.4 2.73 0.61 5.1 1.09 409444 165859 174892 48604 38762 9842 126288 100877 25411 1377 28231 23443 4788 146661 116196 30465 2444 54490 56933 28.19 313
11/11/2019 19:55 3375 4 22 50 89 0.25 20.81 0.059 0.35 21.4 20.46 0.341 0.349 0.282 2044 899 76 1575 693 59 0.771 9.796 4.308 0.366 4715 2 1 1 4713 3767 946 0 0 0 0 4715 3768 947 580084 4781 2 3.35 6.19 3948832 0 0 0 0 0 0 NA 0 31 LIGHT 4 WT 37.4 2.73 0.62 5.1 1.09 409444 170640 179607 48606 38763 9843 131001 104644 26357 1377 28231 23443 4788 151376 119964 31412 2444 54490 56933 28.19 313
11/11/2019 20:34 3375 4 22 50 0 0.25 20.81 0.061 0.35 21.3 20.39 0.43 0.421 0.369 2437 1072 91 2070 910 77 0.85 11.893 5.23 0.445 10525 2842 2318 524 7683 6182 1501 75 1669 1308 361 8856 7192 1664 586874 6790 3 3.62 6.32 3949192.5 136 9297 9432 4.6 37 0.57 0.01 30.1 32 DARK 4 WT 37.4 2.73 0.89 5.1 1.22 409444 177430 190132 51448 41081 10367 138684 110826 27858 1452 29900 24751 5149 160232 127156 33076 2580 63787 66365 32.79 350
11/11/2019 21:13 3375 4 22 49 0 0.25 20.81 0.065 0.35 21.2 20.32 0.493 0.493 0.428 2850 1253 107 2396 1054 90 0.841 13.881 6.104 0.519 10457 3036 2568 468 7421 6055 1366 23 2412 2067 345 8045 6556 1489 593658 6783 3 3.62 6.73 3949398 102 15404 15506 7.29 46 0.57 0.02 62.3 33 DARK 4 WT 37.4 2.73 0.89 5.1 1.63 409444 184214 200589 54484 43649 10835 146105 116881 29224 1475 32312 26818 5494 168277 133712 34565 2682 79191 81871 40.08 396
11/11/2019 21:52 3375 4 22 50 0 0.25 20.8 0.069 0.35 21.2 20.32 0.511 0.482 0.442 2757 1212 103 2469 1086 92 0.896 13.595 5.979 0.508 9249 1193 1009 184 8056 6520 1536 98 770 667 103 8479 6862 1617 600428 6770 3 3.72 6.73 3949490 271 6447 6718 3.31 44 0.42 0.01 29.4 34 DARK 4 WT 37.4 2.73 0.99 5.1 1.63 409444 190984 209838 55677 44658 11019 154161 123401 30760 1573 33082 27485 5597 176756 140574 36182 2953 85638 88589 43.39 440
11/11/2019 22:31 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.2 20.36 0.491 0.452 0.422 2570 1130 96 2363 1039 88 0.92 12.742 5.603 0.477 6231 2144 1814 330 4087 3345 742 99 1310 1132 178 4921 4027 894 604436 4008 2 3.72 6.74 3949336 34 8550 8584 4.23 25 0.42 0.01 35.4 35 DARK 4 WT 37.4 2.73 0.99 5.1 1.64 409444 194992 216069 57821 46472 11349 158248 126746 31502 1672 34392 28617 5775 181677 144601 37076 2987 94188 97173 47.62 465
11/11/2019 23:10 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.2 20.37 0.484 0.441 0.416 2505 1102 94 2330 1025 87 0.93 12.45 5.475 0.466 6446 876 663 213 5570 4648 922 4 168 145 23 6278 5166 1112 609838 5402 2 3.72 6.74 3949187.8 0 0 0 0 0 0 NA 0 36 DARK 4 WT 37.4 2.73 0.99 5.1 1.64 409444 200394 222515 58697 47135 11562 163818 131394 32424 1676 34560 28762 5798 187955 149767 38188 2987 94188 97173 47.62 465
11/11/2019 23:49 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.2 20.42 0.409 0.39 0.34 2252 990 84 1903 837 71 0.845 10.98 4.828 0.411 10648 3093 2459 634 7555 6084 1471 45 2479 1979 500 8169 6564 1605 616954 7116 3 3.72 6.87 3949088.3 34 5259 5293 2.4 17 0.57 0.01 28.6 37 DARK 4 WT 37.4 2.73 0.99 5.1 1.77 409444 207510 233163 61790 49594 12196 171373 137478 33895 1721 37039 30741 6298 196124 156331 39793 3021 99447 102466 50.02 482
11/12/2019 00:28 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.1 20.27 0.555 0.544 0.487 3119 1372 117 2717 1195 102 0.871 15.297 6.727 0.572 14466 6585 5325 1260 7881 6287 1594 114 4422 3529 893 10044 8083 1961 625412 8459 4 3.94 7.18 3948780.8 238 14284 14522 6.55 47 0.57 0.01 34 38 DARK 5 WT 37.4 2.73 1.21 5.1 2.08 409444 215968 247629 68375 54919 13456 179254 143765 35489 1835 41461 34270 7191 206168 164414 41754 3259 113731 116988 56.57 529
11/12/2019 01:07 3375 4 22 50 0 0.25 20.81 0.069 0.35 21.2 20.34 0.499 0.472 0.429 2710 1192 101 2408 1059 90 0.889 13.342 5.867 0.499 2326 1804 1627 177 522 369 153 0 0 0 0 2326 1996 330 632931 7518 3 3.94 7.19 3948831 0 0 0 0 0 0 NA 0 39 DARK 5 WT 37.4 2.73 1.21 5.1 2.09 409444 223487 249955 70179 56546 13633 179776 144134 35642 1835 41461 34270 7191 208494 166410 42084 3259 113731 116988 56.57 529
11/12/2019 01:46 3375 4 22 50 0 0.25 20.81 0.07 0.35 21.1 20.46 0.38 0.349 0.311 2007 882 75 1737 764 65 0.866 9.829 4.322 0.368 4600 1211 1009 202 3389 2731 658 0 0 0 0 4600 3740 860 639482 6551 3 3.95 7.19 3948765.5 0 0 0 0 0 0 NA 0 40 DARK 5 WT 37.4 2.73 1.22 5.1 2.09 409444 230038 254555 71390 57555 13835 183165 146865 36300 1835 41461 34270 7191 213094 170150 42944 3259 113731 116988 56.57 529
11/12/2019 02:25 3375 4 22 50 0 0.25 20.81 0.07 0.35 21.2 20.32 0.511 0.493 0.442 2834 1246 106 2474 1088 93 0.873 13.906 6.116 0.52 11189 5342 4373 969 5847 4762 1085 213 3609 3009 600 7580 6126 1454 645425 5943 3 3.95 7.32 3948599.3 543 16591 17134 7.91 65 8.48 0.02 52.9 41 DARK 5 WT 37.4 2.73 1.22 5.1 2.22 409444 235981 265744 76732 61928 14804 189012 151627 37385 2048 45070 37279 7791 220674 176276 44398 3802 130322 134122 64.48 594
11/12/2019 03:04 3375 4 22 50 0 0.25 20.81 0.07 0.35 21.2 20.44 0.394 0.369 0.323 2134 939 80 1809 796 68 0.848 10.412 4.579 0.389 295 116 50 66 179 127 52 0 0 0 0 295 177 118 645784 359 0 3.95 7.32 3948601 0 0 0 0 0 0 NA 0 42 DARK 5 WT 37.4 2.73 1.22 5.1 2.22 409444 236340 266039 76848 61978 14870 189191 151754 37437 2048 45070 37279 7791 220969 176453 44516 3802 130322 134122 64.48 594
11/12/2019 03:43 3375 4 22 50 0 0.25 20.81 0.07 0.35 21.2 20.38 0.444 0.431 0.374 2498 1099 93 2095 921 78 0.838 12.162 5.348 0.455 3607 1190 821 369 2417 1862 555 11 516 357 159 3091 2326 765 648049 2265 1 3.95 7.49 3948572.5 0 373 373 0.16 5 0.42 0 3.3 43 DARK 5 WT 37.4 2.73 1.22 5.1 2.39 409444 238605 269646 78038 62799 15239 191608 153616 37992 2059 45586 37636 7950 224060 178779 45281 3802 130695 134495 64.64 599
11/12/2019 04:22 3375 4 22 50 0 0.25 20.8 0.069 0.35 21.1 20.44 0.401 0.359 0.332 2052 902 77 1860 818 70 0.907 10.143 4.461 0.379 246 108 35 73 138 120 18 0 0 0 0 246 155 91 648153 104 0 3.96 7.5 3948586.3 0 0 0 0 0 0 NA 0 44 DARK 5 WT 37.4 2.73 1.23 5.1 2.4 409444 238709 269892 78146 62834 15312 191746 153736 38010 2059 45586 37636 7950 224306 178934 45372 3802 130695 134495 64.64 599
11/12/2019 05:01 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.2 20.49 0.354 0.318 0.286 1822 801 68 1594 701 60 0.875 8.945 3.933 0.335 8137 2319 1786 533 5818 4749 1069 33 722 594 128 7415 5941 1474 662221 14068 6 3.97 7.52 3948705 0 1459 1459 0.75 7 0.42 0 23.6 45 DARK 5 WT 37.4 2.73 1.24 5.1 2.42 409444 252777 278029 80465 64620 15845 197564 158485 39079 2092 46308 38230 8078 231721 184875 46846 3802 132154 135954 65.39 606
11/12/2019 05:40 3375 4 22 50 0 0.25 20.81 0.067 0.35 21.1 20.34 0.482 0.472 0.414 2730 1201 102 2322 1021 87 0.85 13.328 5.861 0.498 11222 4412 3614 798 6810 5464 1346 50 2438 1995 443 8784 7083 1701 669278 7057 3 3.99 7.88 3948537.8 68 3359 3427 1.59 12 0.55 0 26.3 46 DARK 5 WT 37.4 2.73 1.26 5.1 2.78 409444 259834 289251 84877 68234 16643 204374 163949 40425 2142 48746 40225 8521 240505 191958 48547 3870 135513 139381 66.98 618
11/12/2019 06:19 3375 4 22 50 0 0.25 20.81 0.067 0.35 21.2 20.44 0.391 0.369 0.324 2136 939 80 1814 798 68 0.849 10.424 4.584 0.39 2906 481 365 116 2425 1868 557 0 198 169 29 2708 2064 644 673459 4181 2 3.99 7.88 3948488 0 0 0 0 0 0 NA 0 47 DARK 5 WT 37.4 2.73 1.26 5.1 2.78 409444 264015 292157 85358 68599 16759 206799 165817 40982 2142 48944 40394 8550 243213 194022 49191 3870 135513 139381 66.98 618
11/12/2019 06:58 3375 4 22 50 0 0.25 20.81 0.067 0.35 21.2 20.49 0.348 0.318 0.281 1836 807 69 1573 692 59 0.857 8.975 3.947 0.336 1474 67 21 46 1407 1089 318 0 0 0 0 1474 1110 364 675170 1710 1 3.99 7.88 3948423.8 0 0 0 0 0 0 NA 0 48 DARK 5 WT 37.4 2.73 1.26 5.1 2.78 409444 265726 293631 85425 68620 16805 208206 166906 41300 2142 48944 40394 8550 244687 195132 49555 3870 135513 139381 66.98 618
11/12/2019 07:37 3375 4 22 49 0 0.25 20.81 0.068 0.35 21.2 20.46 0.348 0.349 0.281 2054 903 77 1572 691 59 0.765 9.832 4.324 0.368 7476 3627 3048 579 3849 3116 733 59 1584 1378 206 5892 4786 1106 679273 4104 2 3.99 7.88 3948376.3 271 7498 7770 3.81 39 0.57 0.01 45.6 49 DARK 5 WT 37.4 2.73 1.26 5.1 2.78 409444 269829 301107 89052 71668 17384 212055 170022 42033 2201 50528 41772 8756 250579 199918 50661 4141 143011 147151 70.79 657
11/12/2019 08:16 3375 4 22 50 89 0.25 20.8 0.069 0.35 21.1 20.44 0.385 0.359 0.316 2070 910 77 1767 777 66 0.853 10.113 4.447 0.378 5764 2691 2167 524 3073 2436 637 67 1693 1428 265 4071 3175 896 682590 3316 1 3.99 7.88 3948204.8 0 0 0 0 0 0 NA 0 50 LIGHT 5 WT 37.4 2.73 1.26 5.1 2.78 409444 273146 306871 91743 73835 17908 215128 172458 42670 2268 52221 43200 9021 254650 203093 51557 4141 143011 147151 70.79 657
11/12/2019 08:55 3375 4 22 50 89 0.25 20.8 0.069 0.35 21.3 20.32 0.485 0.482 0.416 2804 1233 105 2332 1025 87 0.832 13.629 5.994 0.51 11911 6396 5237 1159 5515 4430 1085 191 3518 2803 715 8393 6864 1529 689180 6590 3 4.43 7.88 3947611 475 7023 7498 3.46 38 0.58 0.01 37.1 51 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 279736 318782 98139 79072 19067 220643 176888 43755 2459 55739 46003 9736 263043 209957 53086 4616 150034 154649 74.25 695
11/12/2019 09:34 3375 4 22 50 89 0.25 20.8 0.067 0.35 21.3 20.39 0.432 0.41 0.364 2367 1041 89 2041 898 76 0.862 11.587 5.096 0.433 5041 2118 1751 367 2923 2248 675 6 1119 955 164 3922 3044 878 692695 3516 2 4.43 7.88 3947403 0 0 0 0 0 0 NA 0 52 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 283251 323823 100257 80823 19434 223566 179136 44430 2465 56858 46958 9900 266965 213001 53964 4616 150034 154649 74.25 695
11/12/2019 10:13 3375 4 22 50 89 0.25 20.8 0.068 0.35 21.3 20.51 0.309 0.287 0.241 1681 739 63 1356 596 51 0.806 8.125 3.573 0.304 475 189 77 112 286 219 67 0 0 0 0 475 296 179 693041 345 0 4.43 7.88 3947348 0 0 0 0 0 0 NA 0 53 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 283597 324298 100446 80900 19546 223852 179355 44497 2465 56858 46958 9900 267440 213297 54143 4616 150034 154649 74.25 695
11/12/2019 10:52 3375 4 22 50 89 0.25 20.8 0.067 0.35 21.3 20.39 0.419 0.41 0.352 2382 1048 89 1966 865 74 0.825 11.562 5.084 0.432 13103 3775 3008 767 9328 7539 1789 86 1445 1206 239 11658 9341 2317 702609 9569 4 4.43 7.88 3947295 68 1493 1561 0.73 11 0.57 0 14.1 54 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 293165 337401 104221 83908 20313 233180 186894 46286 2551 58303 48164 10139 279098 222638 56460 4684 151527 156210 74.98 706
11/12/2019 11:31 3375 4 22 50 89 0.25 20.81 0.064 0.35 21.3 20.46 0.336 0.349 0.272 2065 908 77 1523 670 57 0.738 9.822 4.319 0.367 4481 226 64 162 4255 3460 795 0 0 0 0 4481 3524 957 708017 5408 2 4.43 7.88 3947210.3 0 0 0 0 0 0 NA 0 55 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 298573 341882 104447 83972 20475 237435 190354 47081 2551 58303 48164 10139 283579 226162 57417 4684 151527 156210 74.98 706
11/12/2019 12:10 3375 4 22 50 89 0.25 20.81 0.061 0.35 21.3 20.52 0.29 0.287 0.229 1696 746 63 1283 564 48 0.756 8.102 3.563 0.303 512 33 17 16 479 218 261 0 0 0 0 512 235 277 709221 1204 1 4.43 7.88 3947282.5 0 0 0 0 0 0 NA 0 56 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 299777 342394 104480 83989 20491 237914 190572 47342 2551 58303 48164 10139 284091 226397 57694 4684 151527 156210 74.98 706
11/12/2019 12:49 3375 4 22 50 89 0.25 20.81 0.06 0.35 21.3 20.49 0.314 0.318 0.253 1866 821 70 1411 621 53 0.756 8.916 3.921 0.333 687 112 70 42 575 353 222 0 0 0 0 687 423 264 710226 1005 0 4.43 7.88 3947267.5 0 0 0 0 0 0 NA 0 57 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 300782 343081 104592 84059 20533 238489 190925 47564 2551 58303 48164 10139 284778 226820 57958 4684 151527 156210 74.98 706
11/12/2019 13:28 3375 4 22 50 89 0.25 20.81 0.059 0.35 21.3 20.35 0.433 0.462 0.375 2702 1188 101 2088 918 78 0.773 12.958 5.698 0.485 4446 1769 1479 290 2677 1907 770 27 1061 873 188 3385 2513 872 714525 4299 2 4.43 7.88 3947341.8 0 0 0 0 0 0 NA 0 58 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 305081 347527 106361 85538 20823 241166 192832 48334 2578 59364 49037 10327 288163 229333 58830 4684 151527 156210 74.98 706
11/12/2019 14:07 3375 4 22 50 89 0.25 20.81 0.058 0.35 21.3 20.51 0.297 0.298 0.239 1754 771 66 1337 588 50 0.762 8.391 3.69 0.314 236 88 60 28 148 94 54 0 0 0 0 236 154 82 714689 164 0 4.43 7.88 3947481.8 0 0 0 0 0 0 NA 0 59 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 305245 347763 106449 85598 20851 241314 192926 48388 2578 59364 49037 10327 288399 229487 58912 4684 151527 156210 74.98 706
11/12/2019 14:46 3375 4 22 50 89 0.25 20.8 0.058 0.35 21.3 20.51 0.298 0.287 0.24 1675 737 63 1343 591 50 0.802 8.088 3.557 0.302 761 119 87 32 642 429 213 0 0 0 0 761 516 245 716222 1534 1 4.43 7.88 3947685.5 0 0 0 0 0 0 NA 0 60 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 306778 348524 106568 85685 20883 241956 193355 48601 2578 59364 49037 10327 289160 230003 59157 4684 151527 156210 74.98 706
11/12/2019 15:25 3375 4 22 50 89 0.25 20.8 0.057 0.35 21.3 20.52 0.288 0.277 0.23 1617 711 60 1287 566 48 0.796 7.796 3.428 0.292 236 112 86 26 124 40 84 0 0 0 0 236 126 110 716733 511 0 4.43 7.88 3947842.3 0 0 0 0 0 0 NA 0 61 LIGHT 5 WT 37.4 2.73 1.7 5.1 2.78 409444 307289 348760 106680 85771 20909 242080 193395 48685 2578 59364 49037 10327 289396 230129 59267 4684 151527 156210 74.98 706
11/12/2019 16:04 3375 4 22 50 89 0.25 20.8 0.057 0.35 21.3 20.44 0.35 0.359 0.292 2109 927 79 1635 719 61 0.775 10.12 4.45 0.378 6149 2387 1963 424 3762 2952 810 53 933 795 138 5216 4120 1096 720322 3589 2 4.44 7.88 3948070.5 102 475 577 0.31 5 0.42 0 13.1 62 LIGHT 5 WT 37.4 2.73 1.71 5.1 2.78 409444 310878 354909 109067 87734 21333 245842 196347 49495 2631 60297 49832 10465 294612 234249 60363 4786 152002 156787 75.29 711
11/12/2019 16:43 3375 4 22 50 89 0.25 20.81 0.056 0.35 21.4 20.46 0.328 0.349 0.272 2063 907 77 1520 669 57 0.737 9.812 4.315 0.367 9341 63 40 23 9278 8239 1039 0 0 0 0 9341 8279 1062 729279 8956 4 4.44 7.88 3948213 0 0 0 0 0 0 NA 0 63 LIGHT 5 WT 37.4 2.73 1.71 5.1 2.78 409444 319835 364250 109130 87774 21356 255120 204586 50534 2631 60297 49832 10465 303953 242528 61425 4786 152002 156787 75.29 711
11/12/2019 17:22 3375 4 22 50 89 0.25 20.81 0.056 0.35 21.4 20.51 0.295 0.298 0.238 1745 768 65 1329 585 50 0.762 8.349 3.672 0.312 4055 76 20 56 3979 3006 973 0 0 0 0 4055 3026 1029 735032 5753 2 4.45 7.88 3948387.8 0 0 0 0 0 0 NA 0 64 LIGHT 5 WT 37.4 2.73 1.72 5.1 2.78 409444 325588 368305 109206 87794 21412 259099 207592 51507 2631 60297 49832 10465 308008 245554 62454 4786 152002 156787 75.29 711
11/12/2019 18:01 3375 4 22 50 89 0.25 20.8 0.058 0.35 21.4 20.51 0.298 0.287 0.24 1673 736 63 1342 590 50 0.802 8.078 3.553 0.302 820 285 35 250 535 323 212 0 0 0 0 820 358 462 741372 6340 3 4.45 7.88 3948561.8 0 0 0 0 0 0 NA 0 65 LIGHT 5 WT 37.4 2.73 1.72 5.1 2.78 409444 331928 369125 109491 87829 21662 259634 207915 51719 2631 60297 49832 10465 308828 245912 62916 4786 152002 156787 75.29 711
11/12/2019 18:40 3375 4 22 50 89 0.25 20.81 0.058 0.35 21.4 20.53 0.285 0.277 0.227 1628 716 61 1271 559 48 0.781 7.819 3.439 0.292 1529 104 57 47 1425 953 472 0 0 0 0 1529 1010 519 745016 3644 2 4.45 7.88 3948777.8 0 0 0 0 0 0 NA 0 66 LIGHT 5 WT 37.4 2.73 1.72 5.1 2.78 409444 335572 370654 109595 87886 21709 261059 208868 52191 2631 60297 49832 10465 310357 246922 63435 4786 152002 156787 75.29 711
11/12/2019 19:19 3375 4 22 50 89 0.25 20.8 0.058 0.35 21.4 20.34 0.436 0.462 0.378 2713 1193 101 2118 932 79 0.781 13.036 5.733 0.488 12432 6587 5746 841 5845 4667 1178 87 3578 2989 589 8854 7424 1430 754227 9210 4 4.46 8.03 3948903.3 170 7329 7498 3.55 27 0.42 0.01 45.1 67 LIGHT 5 WT 37.4 2.73 1.73 5.1 2.93 409444 344783 383086 116182 93632 22550 266904 213535 53369 2718 63875 52821 11054 319211 254346 64865 4956 159331 164285 78.84 738
11/12/2019 19:58 3375 4 22 50 89 0.25 20.8 0.059 0.35 21.4 20.46 0.357 0.339 0.298 1960 862 73 1672 735 63 0.853 9.573 4.21 0.358 6087 26 1 25 6061 5116 945 0 0 0 0 6087 5117 970 761960 7733 3 4.46 8.04 3949061.8 0 0 0 0 0 0 NA 0 68 LIGHT 5 WT 37.4 2.73 1.73 5.1 2.94 409444 352516 389173 116208 93633 22575 272965 218651 54314 2718 63875 52821 11054 325298 259463 65835 4956 159331 164285 78.84 738
11/12/2019 20:37 3375 4 22.1 51 0 0.25 20.81 0.06 0.35 21.4 20.44 0.389 0.369 0.329 2122 933 79 1839 809 69 0.867 10.394 4.571 0.389 11177 3928 3124 804 7249 5744 1505 74 3330 2616 714 7847 6252 1595 768539 6579 3 4.65 8.33 3949532.5 170 4852 5022 2.23 23 0.57 0 14.8 69 DARK 5 WT 37.4 2.73 1.92 5.1 3.23 409444 359095 400350 120136 96757 23379 280214 224395 55819 2792 67205 55437 11768 333145 265715 67430 5126 164183 169307 81.07 761
11/12/2019 21:16 3375 4 22 50 0 0.25 20.81 0.065 0.35 21.3 20.27 0.566 0.544 0.502 3102 1364 116 2804 1233 105 0.904 15.327 6.74 0.573 7869 4699 3719 980 3170 2303 867 64 2726 2127 599 5143 3895 1248 773619 5080 2 5.15 8.55 3949599.8 136 16015 16150 6.95 49 0.57 0.01 32.6 70 DARK 5 WT 37.4 2.73 2.42 5.1 3.45 409444 364175 408219 124835 100476 24359 283384 226698 56686 2856 69931 57564 12367 338288 269610 68678 5262 180198 185457 88.02 810
11/12/2019 21:55 3375 4 22 50 0 0.25 20.81 0.067 0.35 21.3 20.34 0.496 0.472 0.428 2717 1195 102 2405 1058 90 0.885 13.366 5.878 0.5 1240 221 145 76 1019 825 194 0 142 109 33 1098 861 237 775852 2233 1 5.15 8.55 3949615 0 0 0 0 0 0 NA 0 71 DARK 5 WT 37.4 2.73 2.42 5.1 3.45 409444 366408 409459 125056 100621 24435 284403 227523 56880 2856 70073 57673 12400 339386 270471 68915 5262 180198 185457 88.02 810
11/12/2019 22:34 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.3 20.39 0.473 0.421 0.405 2378 1046 89 2269 998 85 0.954 11.883 5.226 0.444 7347 65 20 45 7282 5857 1425 0 0 0 0 7347 5877 1470 781209 5357 2 5.15 8.55 3949599 0 0 0 0 0 0 NA 0 72 DARK 5 WT 37.4 2.73 2.42 5.1 3.45 409444 371765 416806 125121 100641 24480 291685 233380 58305 2856 70073 57673 12400 346733 276348 70385 5262 180198 185457 88.02 810
11/12/2019 23:13 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.3 20.34 0.496 0.472 0.429 2712 1193 101 2404 1057 90 0.886 13.348 5.87 0.499 11604 6210 5032 1178 5394 4199 1195 118 4431 3512 919 7173 5719 1454 791464 10255 4 5.16 8.79 3949226 271 11163 11434 5.02 45 0.57 0.01 20.4 73 DARK 5 WT 37.4 2.73 2.43 5.1 3.69 409444 382020 428410 131331 105673 25658 297079 237579 59500 2974 74504 61185 13319 353906 282067 71839 5533 191361 196891 93.04 855
11/12/2019 23:52 3375 4 22 50 0 0.25 20.81 0.067 0.35 21.3 20.3 0.553 0.513 0.486 2906 1278 109 2715 1194 102 0.934 14.454 6.356 0.541 14914 9133 7875 1258 5781 4428 1353 28 5701 4428 1273 9213 7875 1338 801050 9586 4 5.66 9.17 3948864.5 34 4004 4038 1.86 18 0.57 0 27.1 74 DARK 5 WT 37.4 2.73 2.93 5.1 4.07 409444 391606 443324 140464 113548 26916 302860 242007 60853 3002 80205 65613 14592 363119 289942 73177 5567 195365 200929 94.9 873
11/13/2019 00:31 3375 4 22 50 0 0.25 20.81 0.068 0.35 21.3 20.27 0.57 0.544 0.502 3108 1367 116 2811 1236 105 0.904 15.357 6.753 0.574 11562 6563 5673 890 4999 4001 998 217 4045 3395 650 7517 6279 1238 814050 13000 6 5.96 9.18 3948636.5 407 11468 11875 5.55 47 0.57 0.01 29.2 75 DARK 6 WT 37.4 2.73 3.23 5.1 4.08 409444 404606 454886 147027 119221 27806 307859 246008 61851 3219 84250 69008 15242 370636 296221 74415 5974 206833 212804 100.45 920
11/13/2019 01:10 3375 4 22 50 0 0.25 20.82 0.067 0.35 21.3 20.44 0.391 0.38 0.323 2213 973 83 1815 798 68 0.82 10.729 4.718 0.401 2886 3 2 1 2883 2371 512 0 0 0 0 2886 2373 513 816510 2460 1 5.96 9.18 3948516.8 0 0 0 0 0 0 NA 0 76 DARK 6 WT 37.4 2.73 3.23 5.1 4.08 409444 407066 457772 147030 119223 27807 310742 248379 62363 3219 84250 69008 15242 373522 298594 74928 5974 206833 212804 100.45 920
11/13/2019 01:49 3375 4 22 50 0 0.25 20.82 0.067 0.35 21.3 20.51 0.336 0.308 0.27 1776 781 66 1506 662 56 0.848 8.663 3.81 0.324 946 41 25 16 905 511 394 0 0 0 0 946 536 410 821527 5018 2 5.96 9.19 3948260 0 0 0 0 0 0 NA 0 77 DARK 6 WT 37.4 2.73 3.23 5.1 4.09 409444 412083 458718 147071 119248 27823 311647 248890 62757 3219 84250 69008 15242 374468 299130 75338 5974 206833 212804 100.45 920
11/13/2019 02:28 3375 4 22 50 0 0.25 20.82 0.067 0.35 21.3 20.37 0.472 0.452 0.404 2593 1141 97 2260 994 85 0.872 12.721 5.594 0.476 8322 3526 2799 727 4796 3714 1082 9 3043 2431 612 5279 4082 1197 825645 4118 2 5.96 9.78 3947908.3 102 7872 7973 3.76 25 0.57 0.01 29.5 78 DARK 6 WT 37.4 2.73 3.23 5.1 4.68 409444 416201 467040 150597 122047 28550 316443 252604 63839 3228 87293 71439 15854 379747 303212 76535 6076 214705 220777 104.21 945
11/13/2019 03:07 3375 4 22 50 0 0.25 20.82 0.067 0.35 21.2 20.39 0.449 0.431 0.381 2485 1093 93 2133 938 80 0.859 12.151 5.344 0.454 1428 260 136 124 1168 881 287 0 0 0 0 1428 1017 411 826778 1133 0 5.97 9.78 3947756.8 0 0 0 0 0 0 NA 0 79 DARK 6 WT 37.4 2.73 3.24 5.1 4.68 409444 417334 468468 150857 122183 28674 317611 253485 64126 3228 87293 71439 15854 381175 304229 76946 6076 214705 220777 104.21 945
11/13/2019 03:46 3375 4 22 50 0 0.25 20.82 0.067 0.35 21.2 20.46 0.395 0.359 0.328 2061 906 77 1839 809 69 0.892 10.156 4.466 0.38 1856 662 409 253 1194 895 299 0 218 168 50 1638 1136 502 828253 1474 1 5.97 9.78 3947600.3 0 0 0 0 0 0 NA 0 80 DARK 6 WT 37.4 2.73 3.24 5.1 4.68 409444 418809 470324 151519 122592 28927 318805 254380 64425 3228 87511 71607 15904 382813 305365 77448 6076 214705 220777 104.21 945
